,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Key,Y
5452,48.0,2.0,41.0,6.0,1.0,3.0,3632.0,1294.0,2338.0,0.924,4339.0,86.0,0.6859999999999999,0.35600000000000004,Existing Customer,F,Unknown,Married,Less than $40K,Blue,5453,0.9999
5453,38.0,2.0,28.0,5.0,1.0,3.0,1744.0,0.0,1744.0,0.7020000000000001,4811.0,86.0,0.6859999999999999,0.0,Existing Customer,F,High School,Single,Less than $40K,Blue,5454,0.9999100000000001
5454,52.0,2.0,36.0,5.0,3.0,1.0,5905.0,2248.0,3657.0,0.728,4042.0,80.0,0.86,0.381,Existing Customer,F,Graduate,Married,Unknown,Blue,5455,0.99989
5455,37.0,2.0,24.0,4.0,1.0,4.0,2573.0,1280.0,1293.0,0.718,4289.0,81.0,0.841,0.49700000000000005,Existing Customer,F,Graduate,Single,$40K - $60K,Blue,5456,0.99984
5456,45.0,0.0,37.0,4.0,3.0,2.0,9654.0,2035.0,7619.0,0.648,4221.0,67.0,0.634,0.21100000000000002,Existing Customer,M,Unknown,Married,$80K - $120K,Blue,5457,0.9998299999999999
5457,41.0,4.0,24.0,4.0,2.0,2.0,1605.0,0.0,1605.0,0.637,4418.0,68.0,0.659,0.0,Existing Customer,M,Graduate,Unknown,$40K - $60K,Blue,5458,0.9998799999999999
5458,49.0,4.0,37.0,1.0,2.0,2.0,10195.0,2389.0,7806.0,0.42700000000000005,1563.0,36.0,0.44,0.23399999999999999,Attrited Customer,F,Unknown,Single,Less than $40K,Silver,5459,0.00836
5459,49.0,3.0,36.0,5.0,3.0,1.0,34516.0,1255.0,33261.0,0.731,3847.0,73.0,0.698,0.036000000000000004,Existing Customer,M,College,Single,$60K - $80K,Gold,5460,0.99987
5460,43.0,4.0,34.0,5.0,3.0,3.0,10573.0,0.0,10573.0,0.794,2237.0,43.0,0.387,0.0,Attrited Customer,M,Graduate,Single,$60K - $80K,Blue,5461,0.00314112
5461,47.0,2.0,40.0,4.0,3.0,3.0,1789.0,1088.0,701.0,0.6829999999999999,4191.0,90.0,0.525,0.608,Existing Customer,F,College,Single,Less than $40K,Blue,5462,0.99971
5462,26.0,0.0,36.0,3.0,3.0,2.0,7595.0,1032.0,6563.0,1.035,4080.0,72.0,0.8,0.136,Existing Customer,F,Unknown,Single,Unknown,Blue,5463,0.9998299999999999
5463,51.0,3.0,45.0,4.0,3.0,0.0,3272.0,1896.0,1376.0,0.725,4220.0,74.0,0.897,0.579,Existing Customer,M,College,Single,$40K - $60K,Blue,5464,0.9999299999999999
5464,33.0,0.0,26.0,6.0,1.0,3.0,2382.0,1565.0,817.0,0.73,4011.0,68.0,0.838,0.657,Existing Customer,F,Graduate,Single,Less than $40K,Blue,5465,0.99992
5465,52.0,2.0,36.0,6.0,4.0,1.0,1981.0,1448.0,533.0,0.723,4639.0,61.0,0.743,0.731,Existing Customer,M,Post-Graduate,Married,$80K - $120K,Blue,5466,0.99985
5466,51.0,2.0,45.0,4.0,2.0,2.0,22294.0,0.0,22294.0,0.647,3444.0,71.0,0.614,0.0,Existing Customer,M,Post-Graduate,Single,$120K +,Blue,5467,0.99987
5467,49.0,4.0,43.0,5.0,3.0,4.0,2574.0,1555.0,1019.0,0.583,4134.0,62.0,0.55,0.604,Existing Customer,F,High School,Married,Less than $40K,Blue,5468,0.9994700000000001
5468,30.0,0.0,20.0,3.0,3.0,4.0,2112.0,1109.0,1003.0,0.693,4729.0,78.0,0.733,0.525,Existing Customer,F,High School,Single,Less than $40K,Blue,5469,0.9995700000000001
5469,65.0,0.0,56.0,3.0,2.0,2.0,5441.0,812.0,4629.0,0.534,4480.0,76.0,0.551,0.149,Existing Customer,F,Unknown,Single,Less than $40K,Blue,5470,0.99989
5470,43.0,3.0,32.0,3.0,2.0,4.0,4391.0,0.0,4391.0,0.757,4741.0,78.0,0.8140000000000001,0.0,Existing Customer,F,Unknown,Married,$40K - $60K,Blue,5471,0.9996299999999999
5471,42.0,5.0,28.0,4.0,3.0,2.0,3044.0,1865.0,1179.0,0.852,4854.0,85.0,1.024,0.613,Existing Customer,F,College,Single,Less than $40K,Blue,5472,0.99982
5472,57.0,1.0,45.0,3.0,3.0,2.0,2721.0,2159.0,562.0,0.846,4578.0,81.0,0.653,0.7929999999999999,Existing Customer,M,High School,Married,$40K - $60K,Blue,5473,0.99984
5473,62.0,0.0,56.0,6.0,1.0,2.0,4467.0,0.0,4467.0,0.888,4007.0,74.0,0.542,0.0,Existing Customer,F,Unknown,Single,$40K - $60K,Blue,5474,0.99995
5474,48.0,4.0,31.0,6.0,1.0,3.0,5033.0,0.0,5033.0,0.597,4054.0,82.0,0.8220000000000001,0.0,Existing Customer,M,College,Single,$80K - $120K,Blue,5475,0.9999100000000001
5475,61.0,1.0,50.0,5.0,1.0,2.0,8604.0,1075.0,7529.0,0.46399999999999997,4705.0,65.0,0.8059999999999999,0.125,Existing Customer,F,High School,Unknown,Less than $40K,Blue,5476,0.99995
5476,43.0,2.0,36.0,4.0,3.0,2.0,2325.0,1662.0,663.0,0.8,4471.0,83.0,0.804,0.715,Existing Customer,F,High School,Single,Less than $40K,Blue,5477,0.9998299999999999
5477,60.0,0.0,42.0,5.0,3.0,3.0,2758.0,1429.0,1329.0,0.718,5124.0,74.0,0.644,0.518,Existing Customer,F,Doctorate,Single,Less than $40K,Blue,5478,0.9996200000000001
5478,45.0,1.0,34.0,3.0,2.0,2.0,9705.0,850.0,8855.0,0.48100000000000004,2001.0,34.0,0.889,0.08800000000000001,Existing Customer,M,Graduate,Married,$80K - $120K,Blue,5479,0.99989
5479,41.0,0.0,31.0,4.0,2.0,4.0,2685.0,1647.0,1038.0,0.812,4625.0,94.0,0.516,0.613,Existing Customer,F,High School,Married,Less than $40K,Blue,5480,0.9997299999999999
5480,60.0,2.0,54.0,5.0,3.0,2.0,2694.0,1923.0,771.0,0.7140000000000001,3837.0,71.0,0.732,0.7140000000000001,Existing Customer,F,College,Single,Less than $40K,Blue,5481,0.9998299999999999
5481,40.0,4.0,29.0,5.0,2.0,3.0,1554.0,412.0,1142.0,0.568,2341.0,43.0,0.483,0.265,Attrited Customer,F,High School,Single,$40K - $60K,Blue,5482,0.0051
5482,63.0,0.0,48.0,5.0,2.0,1.0,1438.3,0.0,1438.3,0.9229999999999999,3383.0,61.0,1.103,0.0,Existing Customer,F,Unknown,Single,Less than $40K,Blue,5483,0.9999399999999999
5483,42.0,4.0,35.0,4.0,3.0,3.0,1786.0,1316.0,470.0,0.7040000000000001,4306.0,73.0,1.0859999999999999,0.737,Existing Customer,F,Unknown,Single,$40K - $60K,Blue,5484,0.99965
5484,48.0,3.0,36.0,3.0,3.0,4.0,2648.0,0.0,2648.0,0.715,3880.0,74.0,0.721,0.0,Existing Customer,M,Post-Graduate,Divorced,$60K - $80K,Blue,5485,0.9993700000000001
5485,44.0,3.0,33.0,3.0,2.0,2.0,2477.0,2123.0,354.0,0.6990000000000001,4349.0,69.0,0.725,0.857,Existing Customer,M,Graduate,Single,$40K - $60K,Blue,5486,0.9998799999999999
5486,51.0,1.0,45.0,6.0,2.0,1.0,7336.0,1031.0,6305.0,0.6579999999999999,3812.0,67.0,0.675,0.141,Existing Customer,F,Doctorate,Married,Unknown,Blue,5487,0.9999100000000001
5487,42.0,3.0,32.0,3.0,3.0,3.0,34516.0,1396.0,33120.0,0.688,3748.0,62.0,0.938,0.04,Existing Customer,M,High School,Single,$80K - $120K,Silver,5488,0.99972
5488,46.0,4.0,30.0,3.0,3.0,1.0,2479.0,1759.0,720.0,0.81,4562.0,86.0,0.72,0.71,Existing Customer,F,Uneducated,Married,Less than $40K,Blue,5489,0.9998799999999999
5489,42.0,4.0,36.0,3.0,3.0,3.0,9396.0,1870.0,7526.0,0.7140000000000001,4301.0,71.0,0.6509999999999999,0.19899999999999998,Existing Customer,F,Graduate,Single,Unknown,Blue,5490,0.9996799999999999
5490,44.0,2.0,34.0,3.0,2.0,2.0,2561.0,1491.0,1070.0,0.733,4869.0,70.0,0.522,0.5820000000000001,Existing Customer,F,Graduate,Unknown,Less than $40K,Blue,5491,0.99989
5491,43.0,2.0,36.0,5.0,2.0,3.0,4020.0,0.0,4020.0,0.563,1952.0,39.0,0.345,0.0,Attrited Customer,F,College,Married,Less than $40K,Blue,5492,0.00534
5492,43.0,3.0,30.0,4.0,3.0,4.0,25856.0,1281.0,24575.0,0.975,3303.0,70.0,0.795,0.05,Existing Customer,M,Unknown,Married,$60K - $80K,Silver,5493,0.9994700000000001
5493,50.0,2.0,38.0,5.0,4.0,2.0,7398.0,1581.0,5817.0,0.428,4311.0,73.0,0.9209999999999999,0.214,Existing Customer,F,Graduate,Single,Less than $40K,Blue,5494,0.9997799999999999
5494,51.0,3.0,38.0,5.0,3.0,4.0,34516.0,1802.0,32714.0,0.912,4544.0,80.0,0.569,0.052000000000000005,Existing Customer,M,High School,Single,$80K - $120K,Silver,5495,0.9995299999999999
5495,52.0,1.0,47.0,6.0,1.0,3.0,4058.0,1349.0,2709.0,0.723,4388.0,72.0,0.6,0.332,Existing Customer,F,Uneducated,Single,Unknown,Blue,5496,0.9999100000000001
5496,51.0,2.0,25.0,4.0,3.0,3.0,3042.0,0.0,3042.0,0.578,4781.0,79.0,0.7559999999999999,0.0,Existing Customer,F,College,Married,Less than $40K,Blue,5497,0.99971
5497,60.0,1.0,36.0,5.0,2.0,2.0,2688.0,1617.0,1071.0,0.552,4183.0,71.0,0.614,0.602,Existing Customer,F,High School,Single,Less than $40K,Blue,5498,0.9999
5498,38.0,2.0,33.0,4.0,3.0,3.0,3388.0,0.0,3388.0,0.368,1959.0,52.0,0.857,0.0,Attrited Customer,F,Unknown,Married,Unknown,Blue,5499,0.00299743
5499,43.0,4.0,36.0,3.0,3.0,2.0,4902.0,2517.0,2385.0,0.982,4508.0,69.0,0.643,0.513,Existing Customer,F,High School,Single,$40K - $60K,Blue,5500,0.99982
5500,45.0,4.0,37.0,4.0,2.0,1.0,3241.0,0.0,3241.0,0.629,4992.0,80.0,0.7390000000000001,0.0,Existing Customer,F,Unknown,Married,Unknown,Blue,5501,0.99992
5501,48.0,2.0,34.0,3.0,1.0,4.0,5069.0,1843.0,3226.0,0.826,4055.0,66.0,0.6920000000000001,0.364,Existing Customer,F,Doctorate,Married,$40K - $60K,Blue,5502,0.99977
5502,43.0,3.0,36.0,5.0,2.0,3.0,13625.0,0.0,13625.0,0.93,3902.0,62.0,0.632,0.0,Existing Customer,M,Unknown,Divorced,$80K - $120K,Blue,5503,0.9997799999999999
5503,46.0,1.0,32.0,5.0,2.0,3.0,8766.0,0.0,8766.0,0.7020000000000001,2263.0,35.0,0.522,0.0,Attrited Customer,M,Post-Graduate,Single,$60K - $80K,Blue,5504,0.00470647
5504,50.0,1.0,41.0,3.0,1.0,1.0,2800.0,1338.0,1462.0,0.818,4869.0,90.0,0.8,0.478,Existing Customer,M,College,Single,$40K - $60K,Blue,5505,0.99997
5505,34.0,4.0,21.0,6.0,3.0,2.0,9005.0,1994.0,7011.0,0.919,5223.0,89.0,0.7120000000000001,0.221,Existing Customer,F,Uneducated,Single,Unknown,Blue,5506,0.9998100000000001
5506,56.0,2.0,36.0,4.0,3.0,1.0,2713.0,1990.0,723.0,0.7,4027.0,67.0,0.634,0.7340000000000001,Existing Customer,M,High School,Married,$60K - $80K,Blue,5507,0.99989
5507,53.0,5.0,38.0,3.0,2.0,3.0,1438.3,0.0,1438.3,0.36700000000000005,1935.0,47.0,0.469,0.0,Attrited Customer,F,Doctorate,Single,Less than $40K,Blue,5508,0.00348354
5508,47.0,4.0,39.0,3.0,1.0,0.0,1746.0,0.0,1746.0,0.763,4543.0,75.0,0.9740000000000001,0.0,Existing Customer,F,High School,Single,$40K - $60K,Blue,5509,0.99998
5509,49.0,3.0,41.0,3.0,3.0,4.0,2930.0,1901.0,1029.0,0.638,4041.0,75.0,0.596,0.649,Existing Customer,M,Uneducated,Single,$80K - $120K,Blue,5510,0.99945
5510,47.0,4.0,36.0,6.0,1.0,4.0,2178.0,1455.0,723.0,1.001,5363.0,76.0,0.81,0.6679999999999999,Existing Customer,F,Graduate,Married,Less than $40K,Blue,5511,0.9998299999999999
5511,35.0,1.0,23.0,3.0,3.0,1.0,1438.3,0.0,1438.3,0.7509999999999999,3995.0,82.0,0.608,0.0,Existing Customer,F,High School,Married,Unknown,Blue,5512,0.9999
5512,42.0,4.0,34.0,5.0,3.0,2.0,2021.0,1281.0,740.0,0.847,4642.0,97.0,0.672,0.634,Existing Customer,F,Post-Graduate,Married,Less than $40K,Blue,5513,0.9997799999999999
5513,52.0,1.0,47.0,3.0,3.0,4.0,1842.0,625.0,1217.0,0.7290000000000001,2650.0,43.0,0.483,0.33899999999999997,Attrited Customer,F,Graduate,Single,Less than $40K,Blue,5514,0.00205937
5514,49.0,3.0,29.0,5.0,2.0,2.0,18284.0,1144.0,17140.0,0.767,4846.0,92.0,0.736,0.063,Existing Customer,M,Graduate,Single,$120K +,Blue,5515,0.9998799999999999
5515,41.0,2.0,33.0,5.0,3.0,2.0,34516.0,1642.0,32874.0,0.8909999999999999,4161.0,71.0,0.868,0.048,Existing Customer,M,Uneducated,Married,$80K - $120K,Gold,5516,0.99979
5516,42.0,2.0,36.0,5.0,3.0,4.0,1696.0,0.0,1696.0,0.6659999999999999,4397.0,70.0,0.628,0.0,Existing Customer,F,Unknown,Single,Less than $40K,Blue,5517,0.9994299999999999
5517,52.0,2.0,40.0,4.0,1.0,3.0,7215.0,0.0,7215.0,0.8290000000000001,4409.0,75.0,0.9740000000000001,0.0,Existing Customer,M,Graduate,Unknown,$60K - $80K,Blue,5518,0.9999100000000001
5518,52.0,0.0,37.0,3.0,1.0,2.0,1793.0,1284.0,509.0,0.902,3989.0,62.0,0.938,0.716,Existing Customer,F,Graduate,Married,Less than $40K,Blue,5519,0.99995
5519,52.0,2.0,44.0,3.0,3.0,1.0,5731.0,0.0,5731.0,0.685,4751.0,85.0,0.932,0.0,Existing Customer,F,High School,Married,$40K - $60K,Blue,5520,0.99989
5520,44.0,2.0,33.0,3.0,2.0,2.0,2417.0,0.0,2417.0,0.389,1848.0,38.0,0.40700000000000003,0.0,Attrited Customer,F,Graduate,Married,Less than $40K,Blue,5521,0.008709999999999999
5521,48.0,3.0,37.0,6.0,3.0,1.0,1438.3,0.0,1438.3,0.777,5035.0,76.0,0.767,0.0,Existing Customer,F,College,Single,$40K - $60K,Blue,5522,0.99989
5522,51.0,2.0,40.0,4.0,2.0,2.0,21800.0,893.0,20907.0,0.445,3820.0,62.0,0.6759999999999999,0.040999999999999995,Existing Customer,M,Uneducated,Single,$60K - $80K,Blue,5523,0.9998799999999999
5523,53.0,3.0,41.0,3.0,3.0,2.0,1547.0,0.0,1547.0,0.845,2312.0,43.0,0.303,0.0,Attrited Customer,F,High School,Married,Less than $40K,Blue,5524,0.00548
5524,46.0,4.0,38.0,3.0,3.0,2.0,1485.0,736.0,749.0,0.622,4198.0,65.0,0.912,0.496,Existing Customer,F,Graduate,Married,Less than $40K,Blue,5525,0.9998100000000001
5525,44.0,2.0,38.0,4.0,1.0,3.0,2505.0,2282.0,223.0,0.7120000000000001,4333.0,77.0,0.833,0.9109999999999999,Existing Customer,M,Graduate,Married,$40K - $60K,Blue,5526,0.9999100000000001
5526,49.0,4.0,35.0,3.0,3.0,2.0,2631.0,1699.0,932.0,0.6679999999999999,4691.0,92.0,0.7040000000000001,0.6459999999999999,Existing Customer,F,Graduate,Unknown,$40K - $60K,Blue,5527,0.9998100000000001
5527,48.0,4.0,36.0,5.0,2.0,2.0,2700.0,2480.0,220.0,0.6859999999999999,2396.0,49.0,0.531,0.919,Attrited Customer,F,Graduate,Unknown,Less than $40K,Blue,5528,0.00831
5528,48.0,4.0,30.0,4.0,2.0,2.0,3307.0,2234.0,1073.0,0.818,4006.0,68.0,0.838,0.6759999999999999,Existing Customer,M,College,Single,$60K - $80K,Blue,5529,0.9998799999999999
5529,38.0,3.0,33.0,6.0,2.0,3.0,29638.0,857.0,28781.0,0.48100000000000004,3429.0,78.0,0.696,0.028999999999999998,Existing Customer,F,Graduate,Divorced,Unknown,Blue,5530,0.9998
5530,34.0,1.0,26.0,3.0,2.0,5.0,2066.0,347.0,1719.0,0.511,2157.0,37.0,0.321,0.168,Attrited Customer,F,Post-Graduate,Single,Less than $40K,Blue,5531,0.00159907
5531,46.0,4.0,26.0,6.0,1.0,3.0,1859.0,1379.0,480.0,0.836,4260.0,72.0,0.7140000000000001,0.742,Existing Customer,F,Unknown,Single,Less than $40K,Blue,5532,0.99989
5532,45.0,2.0,34.0,5.0,1.0,1.0,13362.0,0.0,13362.0,0.682,4155.0,79.0,0.795,0.0,Existing Customer,M,Graduate,Single,$60K - $80K,Blue,5533,0.99997
5533,33.0,2.0,17.0,4.0,3.0,4.0,2431.0,1846.0,585.0,0.612,4327.0,74.0,0.644,0.759,Existing Customer,F,Graduate,Single,Less than $40K,Blue,5534,0.9994799999999999
5534,43.0,4.0,34.0,5.0,1.0,1.0,6034.0,1579.0,4455.0,0.753,4712.0,67.0,0.914,0.262,Existing Customer,F,High School,Divorced,$40K - $60K,Blue,5535,0.99997
5535,61.0,0.0,55.0,4.0,2.0,3.0,2194.0,1512.0,682.0,0.725,4069.0,80.0,0.778,0.6890000000000001,Existing Customer,F,Unknown,Married,Less than $40K,Blue,5536,0.99982
5536,47.0,3.0,34.0,4.0,1.0,3.0,1963.0,1524.0,439.0,0.879,3492.0,59.0,1.034,0.7759999999999999,Existing Customer,F,High School,Single,$40K - $60K,Blue,5537,0.9999100000000001
5537,41.0,4.0,22.0,4.0,2.0,3.0,1438.3,1125.0,313.3,0.611,2534.0,52.0,0.486,0.782,Attrited Customer,F,College,Unknown,Unknown,Blue,5538,0.0051
5538,45.0,3.0,40.0,4.0,1.0,3.0,2922.0,1212.0,1710.0,0.662,3895.0,70.0,0.591,0.415,Existing Customer,F,Uneducated,Married,Less than $40K,Blue,5539,0.9999
5539,50.0,4.0,45.0,4.0,3.0,1.0,6943.0,600.0,6343.0,0.653,4946.0,80.0,0.7390000000000001,0.086,Existing Customer,M,College,Single,$40K - $60K,Blue,5540,0.99989
5540,57.0,2.0,44.0,5.0,3.0,4.0,34516.0,219.0,34297.0,0.48200000000000004,1882.0,48.0,0.7140000000000001,0.006,Attrited Customer,M,Graduate,Single,$120K +,Blue,5541,0.00193323
5541,45.0,3.0,33.0,5.0,3.0,4.0,4345.0,2198.0,2147.0,0.465,1918.0,31.0,0.292,0.506,Attrited Customer,F,College,Single,Unknown,Blue,5542,0.0019163000000000001
5542,50.0,3.0,40.0,5.0,4.0,4.0,4248.0,316.0,3932.0,0.6609999999999999,2271.0,36.0,0.33299999999999996,0.07400000000000001,Attrited Customer,F,Graduate,Divorced,Less than $40K,Blue,5543,0.00154215
5543,51.0,1.0,42.0,3.0,2.0,2.0,1438.3,0.0,1438.3,0.872,4211.0,64.0,0.778,0.0,Existing Customer,F,Doctorate,Married,Less than $40K,Blue,5544,0.99985
5544,53.0,3.0,43.0,5.0,1.0,2.0,2383.0,1516.0,867.0,0.857,4917.0,78.0,0.95,0.636,Existing Customer,F,Uneducated,Divorced,Less than $40K,Blue,5545,0.9999399999999999
5545,55.0,1.0,45.0,4.0,2.0,3.0,1677.0,0.0,1677.0,0.8240000000000001,4588.0,68.0,0.7,0.0,Existing Customer,F,Graduate,Married,Less than $40K,Blue,5546,0.99982
5546,40.0,1.0,33.0,4.0,2.0,2.0,2392.0,1129.0,1263.0,0.695,4309.0,86.0,0.72,0.47200000000000003,Existing Customer,F,High School,Married,Unknown,Blue,5547,0.9999
5547,52.0,3.0,40.0,3.0,2.0,3.0,3474.0,0.0,3474.0,0.735,2675.0,37.0,0.48,0.0,Attrited Customer,F,College,Married,Less than $40K,Blue,5548,0.00515
5548,48.0,4.0,43.0,5.0,3.0,3.0,8737.0,1629.0,7108.0,0.618,3876.0,55.0,0.774,0.18600000000000003,Existing Customer,M,Unknown,Married,$60K - $80K,Blue,5549,0.99965
5549,44.0,1.0,36.0,3.0,3.0,3.0,3517.0,0.0,3517.0,0.634,2403.0,48.0,0.5479999999999999,0.0,Attrited Customer,F,Unknown,Single,Unknown,Blue,5550,0.00319278
5550,60.0,1.0,55.0,3.0,3.0,3.0,13397.0,0.0,13397.0,0.8140000000000001,5049.0,75.0,0.63,0.0,Existing Customer,F,Graduate,Single,Unknown,Blue,5551,0.99972
5551,65.0,0.0,55.0,5.0,2.0,1.0,6352.0,1386.0,4966.0,0.5,3709.0,77.0,0.604,0.218,Existing Customer,F,Unknown,Single,Less than $40K,Blue,5552,0.9999399999999999
5552,46.0,5.0,36.0,6.0,3.0,3.0,1787.0,1324.0,463.0,0.684,4084.0,79.0,1.026,0.741,Existing Customer,F,High School,Single,Less than $40K,Blue,5553,0.9997
5553,62.0,0.0,51.0,3.0,2.0,4.0,18734.0,0.0,18734.0,0.674,2112.0,52.0,0.857,0.0,Attrited Customer,M,High School,Single,$60K - $80K,Blue,5554,0.00365621
5554,47.0,2.0,36.0,6.0,3.0,3.0,1438.3,0.0,1438.3,0.634,3832.0,87.0,0.6729999999999999,0.0,Existing Customer,F,College,Married,Less than $40K,Blue,5555,0.99971
5555,50.0,2.0,43.0,5.0,2.0,4.0,3525.0,0.0,3525.0,0.7979999999999999,4742.0,62.0,0.8240000000000001,0.0,Existing Customer,M,Post-Graduate,Divorced,$40K - $60K,Blue,5556,0.9996200000000001
5556,43.0,4.0,33.0,4.0,3.0,4.0,2067.0,1250.0,817.0,0.8909999999999999,4565.0,65.0,0.8059999999999999,0.605,Existing Customer,M,Doctorate,Unknown,$60K - $80K,Blue,5557,0.9992200000000001
5557,45.0,4.0,36.0,6.0,1.0,4.0,2051.0,0.0,2051.0,0.9890000000000001,4355.0,87.0,0.977,0.0,Existing Customer,F,Unknown,Married,Less than $40K,Blue,5558,0.99982
5558,46.0,3.0,30.0,5.0,1.0,2.0,27378.0,1893.0,25485.0,0.43200000000000005,3934.0,78.0,0.5920000000000001,0.069,Existing Customer,M,College,Single,$120K +,Blue,5559,0.9999399999999999
5559,38.0,2.0,28.0,5.0,2.0,4.0,1614.0,0.0,1614.0,0.609,2437.0,46.0,0.43799999999999994,0.0,Attrited Customer,F,Doctorate,Married,Less than $40K,Blue,5560,0.00211089
5560,49.0,3.0,38.0,5.0,3.0,1.0,7862.0,1991.0,5871.0,0.654,3645.0,82.0,0.608,0.253,Existing Customer,M,College,Single,Less than $40K,Blue,5561,0.99989
5561,47.0,3.0,36.0,5.0,1.0,3.0,4284.0,1900.0,2384.0,0.971,4948.0,85.0,0.848,0.444,Existing Customer,M,College,Married,$60K - $80K,Blue,5562,0.9999100000000001
5562,47.0,3.0,37.0,1.0,2.0,2.0,1438.3,0.0,1438.3,0.7490000000000001,2393.0,36.0,0.636,0.0,Attrited Customer,F,Unknown,Married,Less than $40K,Blue,5563,0.007640000000000001
5563,55.0,2.0,49.0,5.0,2.0,1.0,1438.3,680.0,758.3,0.77,4573.0,93.0,0.691,0.473,Existing Customer,F,Uneducated,Divorced,Less than $40K,Blue,5564,0.9999299999999999
5564,62.0,1.0,49.0,3.0,3.0,2.0,21805.0,1777.0,20028.0,0.519,4694.0,79.0,0.41100000000000003,0.081,Existing Customer,M,Graduate,Single,$60K - $80K,Blue,5565,0.9998299999999999
5565,55.0,2.0,36.0,5.0,1.0,4.0,4712.0,1920.0,2792.0,0.596,4277.0,66.0,0.5710000000000001,0.40700000000000003,Existing Customer,M,Uneducated,Single,$60K - $80K,Blue,5566,0.99984
5566,33.0,2.0,28.0,6.0,2.0,4.0,1698.0,0.0,1698.0,0.823,2448.0,40.0,0.379,0.0,Attrited Customer,M,Unknown,Married,$60K - $80K,Blue,5567,0.00277723
5567,41.0,5.0,26.0,4.0,3.0,4.0,2264.0,928.0,1336.0,0.662,4150.0,83.0,0.8440000000000001,0.41,Existing Customer,F,Uneducated,Single,$40K - $60K,Blue,5568,0.99945
5568,54.0,1.0,39.0,3.0,2.0,4.0,2720.0,1694.0,1026.0,0.843,5103.0,81.0,0.7609999999999999,0.623,Existing Customer,F,Unknown,Married,Less than $40K,Blue,5569,0.99966
5569,55.0,3.0,40.0,3.0,1.0,4.0,15631.0,1305.0,14326.0,0.6679999999999999,4313.0,67.0,0.914,0.083,Existing Customer,M,Post-Graduate,Unknown,$120K +,Blue,5570,0.9998100000000001
5570,43.0,3.0,36.0,5.0,2.0,4.0,2594.0,1686.0,908.0,0.624,4503.0,67.0,0.8109999999999999,0.65,Existing Customer,F,Unknown,Single,$40K - $60K,Blue,5571,0.9996299999999999
5571,52.0,3.0,46.0,4.0,2.0,3.0,15011.0,2517.0,12494.0,0.713,1821.0,36.0,0.385,0.168,Attrited Customer,M,Graduate,Married,$80K - $120K,Blue,5572,0.0050100000000000006
5572,47.0,4.0,39.0,3.0,3.0,4.0,1548.0,0.0,1548.0,0.664,4420.0,71.0,0.775,0.0,Existing Customer,F,Unknown,Single,Less than $40K,Blue,5573,0.99941
5573,52.0,3.0,46.0,3.0,3.0,3.0,2700.0,1623.0,1077.0,0.848,4171.0,78.0,0.8140000000000001,0.601,Existing Customer,F,Unknown,Single,Less than $40K,Blue,5574,0.99965
5574,45.0,4.0,35.0,6.0,1.0,0.0,2919.0,1670.0,1249.0,1.041,4194.0,72.0,0.7559999999999999,0.5720000000000001,Existing Customer,F,High School,Married,$40K - $60K,Blue,5575,0.99998
5575,50.0,4.0,44.0,5.0,1.0,1.0,10721.0,0.0,10721.0,0.861,4962.0,74.0,0.51,0.0,Existing Customer,F,Unknown,Single,Unknown,Blue,5576,0.9999600000000001
5576,44.0,3.0,29.0,5.0,1.0,4.0,6125.0,1329.0,4796.0,0.6459999999999999,5481.0,68.0,0.7,0.217,Existing Customer,M,Graduate,Single,$40K - $60K,Blue,5577,0.99984
5577,42.0,2.0,29.0,5.0,3.0,4.0,3200.0,1733.0,1467.0,0.909,5026.0,79.0,0.8370000000000001,0.542,Existing Customer,F,Unknown,Married,Less than $40K,Blue,5578,0.9994299999999999
5578,53.0,3.0,48.0,5.0,2.0,2.0,12286.0,997.0,11289.0,0.726,4960.0,83.0,0.7290000000000001,0.081,Existing Customer,F,Post-Graduate,Divorced,Unknown,Blue,5579,0.9998600000000001
5579,51.0,2.0,45.0,3.0,3.0,1.0,21543.0,0.0,21543.0,0.53,3928.0,82.0,0.64,0.0,Existing Customer,M,College,Married,$80K - $120K,Blue,5580,0.99989
5580,52.0,3.0,47.0,3.0,2.0,4.0,6355.0,0.0,6355.0,0.711,4009.0,74.0,0.9470000000000001,0.0,Existing Customer,M,College,Married,$120K +,Blue,5581,0.9996700000000001
5581,52.0,2.0,41.0,4.0,2.0,2.0,5616.0,2410.0,3206.0,0.9620000000000001,3410.0,62.0,0.59,0.429,Existing Customer,F,High School,Married,Less than $40K,Blue,5582,0.99989
5582,50.0,1.0,40.0,6.0,2.0,2.0,2661.0,1575.0,1086.0,0.735,4615.0,82.0,0.708,0.5920000000000001,Existing Customer,F,Unknown,Married,$40K - $60K,Blue,5583,0.9998799999999999
5583,38.0,1.0,36.0,4.0,1.0,2.0,2836.0,862.0,1974.0,0.772,4121.0,83.0,0.6940000000000001,0.304,Existing Customer,M,College,Married,$60K - $80K,Blue,5584,0.99995
